CMDLINE /home/shuki/anaconda3/envs/torch/bin/python3.8 triplets_gui.py
MEM 4369.304688 1616578044.4646
MEM 4369.304688 1616578044.5648
MEM 4431.148438 1616578044.6651
MEM 4431.148438 1616578044.7653
MEM 4431.148438 1616578044.8656
MEM 4431.148438 1616578044.9659
MEM 4431.148438 1616578045.0661
MEM 4431.148438 1616578045.1664
MEM 4431.148438 1616578045.2666
MEM 4431.148438 1616578045.3669
MEM 4431.148438 1616578045.4671
MEM 4431.148438 1616578045.5674
MEM 4493.242188 1616578045.6677
MEM 4493.242188 1616578045.7680
MEM 4493.242188 1616578045.8682
MEM 4493.242188 1616578045.9685
MEM 4493.242188 1616578046.0688
MEM 4493.242188 1616578046.1690
MEM 4521.343750 1616578046.2693
MEM 4555.085938 1616578046.3695
MEM 4555.085938 1616578046.4698
MEM 4555.058594 1616578046.5701
MEM 4555.058594 1616578046.6704
MEM 4555.058594 1616578046.7706
MEM 4555.058594 1616578046.8709
MEM 4555.058594 1616578046.9712
MEM 4555.058594 1616578047.0714
MEM 4555.058594 1616578047.1717
MEM 4555.058594 1616578047.2719
MEM 4555.058594 1616578047.3722
MEM 4555.058594 1616578047.4724
MEM 4555.058594 1616578047.5727
MEM 4617.156250 1616578047.6730
MEM 4617.156250 1616578047.7732
MEM 4617.156250 1616578047.8735
MEM 4617.140625 1616578047.9737
MEM 4617.140625 1616578048.0740
MEM 4617.140625 1616578048.1743
MEM 4617.140625 1616578048.2745
MEM 4678.925781 1616578048.3748
MEM 4678.925781 1616578048.4751
MEM 4678.925781 1616578048.5754
MEM 4678.925781 1616578048.6756
MEM 4678.925781 1616578048.7759
MEM 4678.925781 1616578048.8761
MEM 4678.925781 1616578048.9764
MEM 4678.925781 1616578049.0766
MEM 4678.925781 1616578049.1769
MEM 4678.925781 1616578049.2772
MEM 4678.925781 1616578049.3774
MEM 4742.863281 1616578049.4777
MEM 4742.863281 1616578049.5779
MEM 4742.839844 1616578049.6782
MEM 4742.839844 1616578049.7785
MEM 4742.839844 1616578049.8787
MEM 4742.839844 1616578049.9790
MEM 4870.929688 1616578050.0793
MEM 4870.929688 1616578050.1796
MEM 4870.917969 1616578050.2799
MEM 4870.917969 1616578050.3801
MEM 4870.917969 1616578050.4804
MEM 4870.917969 1616578050.5807
MEM 4870.917969 1616578050.6809
MEM 4875.558594 1616578050.7812
MEM 4196.335938 1616578050.8815
MEM 4196.335938 1616578050.9818
MEM 4196.335938 1616578051.0821
MEM 4244.898438 1616578051.1823
MEM 4296.160156 1616578051.2826
MEM 4296.160156 1616578051.3828
MEM 4296.160156 1616578051.4831
MEM 4296.136719 1616578051.5834
MEM 4296.136719 1616578051.6837
MEM 4296.136719 1616578051.7839
MEM 4296.136719 1616578051.8842
MEM 4304.386719 1616578051.9844
MEM 4358.195312 1616578052.0847
MEM 4358.195312 1616578052.1850
MEM 4358.183594 1616578052.2852
MEM 4358.183594 1616578052.3855
MEM 4384.738281 1616578052.4858
MEM 4420.039062 1616578052.5860
MEM 4420.039062 1616578052.6863
MEM 4420.027344 1616578052.7866
MEM 4420.027344 1616578052.8868
MEM 4420.027344 1616578052.9870
MEM 4420.027344 1616578053.0873
MEM 4420.027344 1616578053.1876
MEM 4482.144531 1616578053.2878
MEM 4482.144531 1616578053.3881
MEM 4544.015625 1616578053.4884
MEM 4544.015625 1616578053.5886
MEM 4544.015625 1616578053.6889
MEM 4546.015625 1616578053.7891
MEM 4546.015625 1616578053.8894
MEM 4546.015625 1616578053.9897
MEM 4546.015625 1616578054.0899
MEM 4546.015625 1616578054.1902
MEM 4546.015625 1616578054.2905
MEM 4546.015625 1616578054.3907
MEM 4546.015625 1616578054.4910
MEM 4546.015625 1616578054.5913
MEM 4608.136719 1616578054.6915
MEM 4608.136719 1616578054.7918
MEM 4608.136719 1616578054.8921
MEM 4609.925781 1616578054.9923
MEM 4609.910156 1616578055.0926
MEM 4609.910156 1616578055.1929
MEM 4609.910156 1616578055.2932
MEM 4609.910156 1616578055.3934
MEM 4609.910156 1616578055.4937
MEM 4609.910156 1616578055.5939
MEM 4672.042969 1616578055.6942
MEM 4672.042969 1616578055.7945
MEM 4672.042969 1616578055.8948
MEM 4672.039062 1616578055.9951
MEM 4672.039062 1616578056.0953
MEM 4674.101562 1616578056.1956
MEM 4674.082031 1616578056.2958
MEM 4674.082031 1616578056.3961
MEM 4735.941406 1616578056.4964
MEM 4735.941406 1616578056.5967
MEM 4735.941406 1616578056.6970
MEM 4735.933594 1616578056.7972
MEM 4737.996094 1616578056.8975
MEM 4737.960938 1616578056.9977
MEM 4737.960938 1616578057.0980
MEM 4737.960938 1616578057.1982
MEM 4737.960938 1616578057.2985
MEM 4737.960938 1616578057.3988
MEM 4737.960938 1616578057.4990
MEM 4737.960938 1616578057.5993
MEM 4788.750000 1616578057.6996
MEM 4799.800781 1616578057.7998
MEM 4799.785156 1616578057.9001
MEM 4799.785156 1616578058.0003
MEM 4799.785156 1616578058.1006
MEM 4799.785156 1616578058.2009
MEM 4799.785156 1616578058.3011
MEM 4799.785156 1616578058.4014
MEM 4801.847656 1616578058.5016
MEM 4801.847656 1616578058.6019
MEM 4801.828125 1616578058.7021
MEM 4801.828125 1616578058.8024
MEM 4801.828125 1616578058.9027
MEM 4801.828125 1616578059.0029
MEM 4801.828125 1616578059.1032
MEM 4801.828125 1616578059.2034
MEM 4801.828125 1616578059.3037
MEM 4801.828125 1616578059.4039
MEM 4863.941406 1616578059.5042
MEM 4863.941406 1616578059.6044
MEM 4863.941406 1616578059.7047
MEM 4863.933594 1616578059.8050
MEM 4865.738281 1616578059.9052
MEM 4865.718750 1616578060.0055
MEM 4865.718750 1616578060.1057
MEM 4865.718750 1616578060.2059
MEM 4865.718750 1616578060.3062
MEM 4805.027344 1616578060.4065
MEM 3436.152344 1616578060.5071
MEM 3436.152344 1616578060.6076
MEM 3436.152344 1616578060.7082
MEM 3436.152344 1616578060.8088
MEM 3436.152344 1616578060.9094
MEM 3436.152344 1616578061.0101
MEM 3436.152344 1616578061.1107
MEM 3436.152344 1616578061.2113
MEM 3436.152344 1616578061.3119
MEM 3436.152344 1616578061.4124
MEM 3436.152344 1616578061.5130
MEM 3436.152344 1616578061.6136
MEM 3436.152344 1616578061.7142
MEM 3436.152344 1616578061.8148
MEM 3436.152344 1616578061.9154
MEM 3436.152344 1616578062.0160
MEM 3436.152344 1616578062.1165
MEM 3436.152344 1616578062.2171
MEM 3436.152344 1616578062.3177
MEM 3436.152344 1616578062.4183
MEM 3436.152344 1616578062.5188
MEM 3436.152344 1616578062.6194
MEM 3436.152344 1616578062.7200
MEM 3436.152344 1616578062.8206
MEM 3436.152344 1616578062.9212
MEM 3436.152344 1616578063.0216
MEM 3436.152344 1616578063.1222
MEM 3436.152344 1616578063.2227
MEM 3436.152344 1616578063.3233
MEM 3436.152344 1616578063.4239
MEM 3436.152344 1616578063.5245
MEM 3436.152344 1616578063.6251
MEM 3436.152344 1616578063.7257
MEM 3436.152344 1616578063.8262
MEM 3436.152344 1616578063.9268
MEM 3436.152344 1616578064.0273
MEM 3436.152344 1616578064.1279
MEM 3436.152344 1616578064.2284
MEM 3436.152344 1616578064.3290
MEM 3436.152344 1616578064.4295
MEM 3436.152344 1616578064.5301
MEM 3436.152344 1616578064.6307
MEM 3436.152344 1616578064.7313
MEM 3436.152344 1616578064.8319
MEM 3436.152344 1616578064.9325
MEM 3436.152344 1616578065.0330
MEM 3436.152344 1616578065.1333
MEM 3436.152344 1616578065.2336
MEM 3436.152344 1616578065.3338
MEM 3436.152344 1616578065.4344
MEM 3436.152344 1616578065.5350
MEM 3436.152344 1616578065.6354
MEM 3436.152344 1616578065.7357
MEM 3436.152344 1616578065.8359
MEM 3436.152344 1616578065.9365
MEM 3436.152344 1616578066.0371
MEM 3436.152344 1616578066.1377
MEM 3436.152344 1616578066.2383
MEM 3436.152344 1616578066.3390
MEM 3436.152344 1616578066.4395
MEM 3436.152344 1616578066.5401
MEM 3436.152344 1616578066.6407
MEM 3436.152344 1616578066.7413
MEM 3436.152344 1616578066.8418
MEM 3436.152344 1616578066.9424
MEM 3436.148438 1616578067.0430
MEM 3436.148438 1616578067.1436
MEM 3436.148438 1616578067.2441
MEM 3436.148438 1616578067.3444
MEM 3436.148438 1616578067.4446
MEM 3436.148438 1616578067.5449
MEM 3436.148438 1616578067.6451
MEM 3436.148438 1616578067.7454
MEM 3436.148438 1616578067.8456
MEM 3436.148438 1616578067.9459
MEM 3436.148438 1616578068.0461
MEM 3436.148438 1616578068.1464
MEM 3573.089844 1616578068.2468
MEM 3695.906250 1616578068.3471
MEM 3695.906250 1616578068.4473
MEM 3695.906250 1616578068.5476
MEM 3695.906250 1616578068.6478
MEM 3695.906250 1616578068.7481
MEM 3695.863281 1616578068.8483
MEM 3695.863281 1616578068.9486
MEM 3695.863281 1616578069.0488
MEM 3699.988281 1616578069.1491
MEM 3699.968750 1616578069.2494
MEM 3730.390625 1616578069.3496
MEM 3799.960938 1616578069.4499
MEM 3890.683594 1616578069.5502
MEM 3903.832031 1616578069.6504
MEM 3903.832031 1616578069.7507
MEM 3903.832031 1616578069.8510
MEM 3903.832031 1616578069.9512
MEM 3903.832031 1616578070.0515
MEM 3903.792969 1616578070.1517
MEM 3905.855469 1616578070.2520
MEM 3905.855469 1616578070.3522
MEM 3905.855469 1616578070.4525
MEM 3926.222656 1616578070.5528
MEM 3985.593750 1616578070.6530
MEM 4074.878906 1616578070.7533
MEM 4133.160156 1616578070.8535
MEM 4213.957031 1616578070.9538
MEM 4317.015625 1616578071.0540
MEM 4380.046875 1616578071.1543
MEM 4464.359375 1616578071.2546
MEM 4534.851562 1616578071.3548
MEM 4584.093750 1616578071.4550
MEM 4584.093750 1616578071.5552
MEM 4584.093750 1616578071.6555
MEM 4584.093750 1616578071.7557
MEM 4584.093750 1616578071.8560
MEM 4584.093750 1616578071.9563
MEM 4645.953125 1616578072.0566
MEM 4645.953125 1616578072.1568
MEM 4645.953125 1616578072.2570
MEM 4645.953125 1616578072.3573
MEM 4709.890625 1616578072.4575
MEM 4709.890625 1616578072.5578
MEM 4709.890625 1616578072.6581
MEM 4709.890625 1616578072.7583
MEM 4709.890625 1616578072.8586
MEM 4774.085938 1616578072.9589
MEM 4774.085938 1616578073.0591
MEM 4774.085938 1616578073.1593
MEM 4774.085938 1616578073.2596
MEM 4774.085938 1616578073.3598
MEM 4774.085938 1616578073.4601
MEM 4774.085938 1616578073.5604
MEM 4774.085938 1616578073.6606
MEM 4774.085938 1616578073.7609
MEM 4838.023438 1616578073.8612
MEM 4838.023438 1616578073.9614
MEM 4838.023438 1616578074.0617
MEM 4838.023438 1616578074.1619
MEM 4838.023438 1616578074.2622
MEM 4838.023438 1616578074.3625
MEM 4838.023438 1616578074.4627
MEM 4838.023438 1616578074.5630
MEM 4838.023438 1616578074.6633
MEM 4838.023438 1616578074.7635
MEM 4838.023438 1616578074.8638
MEM 4838.023438 1616578074.9640
MEM 4838.023438 1616578075.0643
MEM 4838.023438 1616578075.1646
MEM 4838.023438 1616578075.2648
MEM 4901.960938 1616578075.3651
MEM 4901.960938 1616578075.4653
MEM 4901.960938 1616578075.5656
MEM 4901.960938 1616578075.6658
MEM 4901.960938 1616578075.7661
MEM 4901.960938 1616578075.8664
MEM 4901.960938 1616578075.9666
MEM 4901.960938 1616578076.0669
MEM 4965.898438 1616578076.1671
MEM 4965.898438 1616578076.2673
MEM 4965.882812 1616578076.3676
MEM 4965.882812 1616578076.4679
MEM 4965.882812 1616578076.5681
MEM 4965.882812 1616578076.6684
MEM 4965.882812 1616578076.7686
MEM 4965.882812 1616578076.8689
MEM 5030.078125 1616578076.9691
MEM 5030.078125 1616578077.0694
MEM 5030.078125 1616578077.1697
MEM 5030.066406 1616578077.2699
MEM 5030.066406 1616578077.3702
MEM 5030.066406 1616578077.4704
MEM 5030.066406 1616578077.5707
MEM 5030.066406 1616578077.6710
MEM 5094.003906 1616578077.7712
MEM 5094.003906 1616578077.8715
MEM 5093.996094 1616578077.9718
MEM 5093.996094 1616578078.0720
MEM 5093.996094 1616578078.1723
MEM 5093.996094 1616578078.2725
MEM 5093.996094 1616578078.3728
MEM 5093.996094 1616578078.4731
MEM 5093.996094 1616578078.5733
MEM 5157.933594 1616578078.6736
MEM 5157.933594 1616578078.7738
MEM 5157.933594 1616578078.8741
MEM 5157.933594 1616578078.9743
MEM 5157.933594 1616578079.0746
MEM 5157.933594 1616578079.1749
MEM 5157.933594 1616578079.2751
MEM 3417.019531 1616578079.3754
MEM 3611.031250 1616578079.4757
MEM 3696.152344 1616578079.5759
MEM 3696.152344 1616578079.6763
MEM 3723.480469 1616578079.7765
MEM 3798.226562 1616578079.8768
MEM 3798.226562 1616578079.9770
MEM 3902.125000 1616578080.0773
MEM 3902.125000 1616578080.1776
MEM 3902.113281 1616578080.2778
MEM 3902.113281 1616578080.3781
MEM 3902.113281 1616578080.4784
MEM 3902.113281 1616578080.5786
MEM 3902.113281 1616578080.6789
MEM 3902.113281 1616578080.7790
MEM 3988.128906 1616578080.8793
MEM 4070.285156 1616578080.9796
MEM 4153.070312 1616578081.0799
MEM 4222.261719 1616578081.1801
MEM 4256.242188 1616578081.2804
MEM 4288.445312 1616578081.3806
MEM 4288.445312 1616578081.4808
MEM 4288.437500 1616578081.5811
MEM 4288.437500 1616578081.6814
MEM 4288.437500 1616578081.7816
MEM 4325.785156 1616578081.8819
MEM 4418.484375 1616578081.9821
MEM 4499.285156 1616578082.0823
MEM 4596.441406 1616578082.1826
MEM 4596.441406 1616578082.2828
MEM 4596.441406 1616578082.3831
MEM 4596.441406 1616578082.4833
MEM 4598.503906 1616578082.5836
MEM 4598.503906 1616578082.6838
MEM 4598.503906 1616578082.7841
MEM 4598.503906 1616578082.8844
MEM 4598.503906 1616578082.9846
MEM 4598.503906 1616578083.0849
MEM 4598.503906 1616578083.1851
MEM 4660.378906 1616578083.2854
MEM 4660.378906 1616578083.3856
MEM 4660.378906 1616578083.4859
MEM 4660.378906 1616578083.5862
MEM 4660.378906 1616578083.6864
MEM 4662.441406 1616578083.7867
MEM 4662.429688 1616578083.8870
MEM 4662.429688 1616578083.9873
MEM 4662.429688 1616578084.0875
MEM 4662.429688 1616578084.1878
MEM 4662.429688 1616578084.2880
MEM 4662.429688 1616578084.3883
MEM 4724.300781 1616578084.4886
MEM 4724.292969 1616578084.5888
MEM 4724.292969 1616578084.6891
MEM 4724.292969 1616578084.7893
MEM 4724.292969 1616578084.8896
MEM 4726.355469 1616578084.9899
MEM 4726.347656 1616578085.0901
MEM 4726.347656 1616578085.1904
MEM 4726.347656 1616578085.2906
MEM 4726.347656 1616578085.3909
MEM 4726.347656 1616578085.4912
MEM 4726.347656 1616578085.5914
MEM 4726.347656 1616578085.6917
MEM 4788.476562 1616578085.7920
MEM 4788.476562 1616578085.8922
MEM 4788.476562 1616578085.9925
MEM 4788.453125 1616578086.0927
MEM 4788.453125 1616578086.1930
MEM 4790.226562 1616578086.2932
MEM 4790.226562 1616578086.3935
MEM 4790.226562 1616578086.4938
MEM 4852.355469 1616578086.5941
MEM 4852.355469 1616578086.6943
MEM 4852.355469 1616578086.7946
MEM 4854.417969 1616578086.8948
MEM 4854.394531 1616578086.9951
MEM 4854.394531 1616578087.0953
MEM 4854.394531 1616578087.1956
MEM 4854.394531 1616578087.2958
MEM 4854.394531 1616578087.3961
MEM 4854.394531 1616578087.4963
MEM 4854.394531 1616578087.5966
MEM 4854.394531 1616578087.6968
MEM 4910.832031 1616578087.7971
MEM 4916.246094 1616578087.8974
MEM 4916.234375 1616578087.9976
MEM 4916.234375 1616578088.0979
MEM 4916.234375 1616578088.1981
MEM 4980.167969 1616578088.2984
MEM 4980.167969 1616578088.3987
MEM 4980.167969 1616578088.4990
MEM 4980.164062 1616578088.5992
MEM 4980.164062 1616578088.6995
MEM 4982.226562 1616578088.7997
MEM 4982.218750 1616578088.9000
MEM 4982.218750 1616578089.0002
MEM 4982.218750 1616578089.1005
MEM 4982.218750 1616578089.2008
MEM 4982.218750 1616578089.3010
MEM 4982.218750 1616578089.4013
MEM 4982.218750 1616578089.5016
MEM 5044.339844 1616578089.6018
MEM 5044.308594 1616578089.7021
MEM 5046.113281 1616578089.8024
MEM 5046.101562 1616578089.9026
MEM 5046.101562 1616578090.0029
MEM 5046.101562 1616578090.1031
MEM 5046.101562 1616578090.2033
MEM 5046.101562 1616578090.3036
MEM 5108.230469 1616578090.4038
MEM 5108.230469 1616578090.5041
MEM 5110.292969 1616578090.6044
MEM 5110.292969 1616578090.7046
MEM 5110.292969 1616578090.8049
MEM 5110.292969 1616578090.9051
MEM 5110.292969 1616578091.0054
MEM 5172.167969 1616578091.1057
MEM 5172.167969 1616578091.2059
MEM 5172.164062 1616578091.3062
MEM 5172.164062 1616578091.4064
MEM 5174.226562 1616578091.5067
MEM 5174.226562 1616578091.6070
MEM 5174.226562 1616578091.7074
MEM 5174.226562 1616578091.8076
MEM 4076.289062 1616578091.9079
MEM 3531.664062 1616578092.0082
MEM 3685.316406 1616578092.1085
MEM 3689.441406 1616578092.2088
MEM 3689.437500 1616578092.3090
MEM 3689.437500 1616578092.4093
MEM 3689.437500 1616578092.5096
MEM 3773.226562 1616578092.6099
MEM 3791.269531 1616578092.7102
MEM 3791.265625 1616578092.8104
MEM 3791.265625 1616578092.9107
MEM 3891.289062 1616578093.0110
MEM 3895.414062 1616578093.1113
MEM 3895.414062 1616578093.2115
MEM 3895.414062 1616578093.3118
MEM 3895.414062 1616578093.4120
MEM 3941.300781 1616578093.5123
MEM 3995.441406 1616578093.6126
MEM 3995.441406 1616578093.7128
MEM 3995.441406 1616578093.8131
MEM 3995.441406 1616578093.9133
MEM 3995.441406 1616578094.0136
MEM 3995.441406 1616578094.1139
MEM 3999.070312 1616578094.2141
MEM 4066.531250 1616578094.3144
MEM 4088.058594 1616578094.4146
MEM 4125.003906 1616578094.5148
MEM 4125.003906 1616578094.6150
MEM 4125.003906 1616578094.7152
MEM 4213.636719 1616578094.8155
MEM 4255.593750 1616578094.9157
MEM 4340.757812 1616578095.0160
MEM 4435.976562 1616578095.1162
MEM 4543.117188 1616578095.2165
MEM 4577.839844 1616578095.3168
MEM 4619.574219 1616578095.4170
MEM 4619.574219 1616578095.5172
MEM 4621.636719 1616578095.6175
MEM 4621.632812 1616578095.7178
MEM 4621.632812 1616578095.8180
MEM 4621.632812 1616578095.9183
MEM 4683.765625 1616578096.0185
MEM 4683.765625 1616578096.1188
MEM 4683.765625 1616578096.2191
MEM 4685.570312 1616578096.3193
MEM 4685.570312 1616578096.4196
MEM 4685.570312 1616578096.5198
MEM 4685.570312 1616578096.6201
MEM 4685.570312 1616578096.7204
MEM 4685.570312 1616578096.8207
MEM 4685.570312 1616578096.9209
MEM 4747.699219 1616578097.0212
MEM 4747.699219 1616578097.1215
MEM 4747.699219 1616578097.2217
MEM 4749.761719 1616578097.3220
MEM 4749.761719 1616578097.4222
MEM 4749.761719 1616578097.5225
MEM 4749.761719 1616578097.6228
MEM 4811.628906 1616578097.7230
MEM 4811.628906 1616578097.8233
MEM 4811.628906 1616578097.9235
MEM 4811.625000 1616578098.0238
MEM 4813.687500 1616578098.1241
MEM 4813.687500 1616578098.2243
MEM 4813.687500 1616578098.3246
MEM 4813.687500 1616578098.4248
MEM 4813.687500 1616578098.5251
MEM 4813.687500 1616578098.6254
MEM 4813.687500 1616578098.7256
MEM 4875.562500 1616578098.8260
MEM 4875.562500 1616578098.9262
MEM 4875.562500 1616578099.0265
MEM 4875.554688 1616578099.1267
MEM 4877.617188 1616578099.2270
MEM 4877.609375 1616578099.3273
MEM 4877.609375 1616578099.4275
MEM 4877.609375 1616578099.5278
MEM 4939.742188 1616578099.6281
MEM 4939.742188 1616578099.7283
MEM 4940.515625 1616578099.8286
MEM 4941.546875 1616578099.9289
MEM 4941.546875 1616578100.0291
MEM 4941.546875 1616578100.1294
MEM 4941.546875 1616578100.2296
MEM 4941.546875 1616578100.3299
MEM 4941.546875 1616578100.4302
MEM 4941.546875 1616578100.5305
MEM 4941.546875 1616578100.6307
MEM 5003.675781 1616578100.7310
MEM 5003.675781 1616578100.8313
MEM 5003.667969 1616578100.9316
MEM 5005.722656 1616578101.0318
MEM 5005.722656 1616578101.1321
MEM 5005.722656 1616578101.2323
MEM 5005.722656 1616578101.3326
MEM 5067.597656 1616578101.4329
MEM 5067.597656 1616578101.5331
MEM 5067.597656 1616578101.6334
MEM 5069.660156 1616578101.7337
MEM 5069.660156 1616578101.8339
MEM 5069.660156 1616578101.9342
MEM 5069.660156 1616578102.0345
MEM 5069.660156 1616578102.1347
MEM 5131.531250 1616578102.2351
MEM 5133.578125 1616578102.3353
MEM 5133.578125 1616578102.4356
MEM 5133.578125 1616578102.5358
MEM 5133.578125 1616578102.6361
MEM 5133.578125 1616578102.7363
MEM 5133.578125 1616578102.8366
MEM 5134.867188 1616578102.9368
MEM 5195.703125 1616578103.0371
MEM 5195.699219 1616578103.1374
MEM 5195.699219 1616578103.2376
MEM 5197.500000 1616578103.3379
MEM 5197.500000 1616578103.4382
MEM 5197.500000 1616578103.5384
MEM 3415.359375 1616578103.6386
MEM 3415.359375 1616578103.7392
MEM 3415.359375 1616578103.8398
MEM 3415.359375 1616578103.9404
MEM 3415.359375 1616578104.0410
MEM 3415.359375 1616578104.1417
MEM 3415.359375 1616578104.2423
MEM 3415.359375 1616578104.3429
MEM 3415.359375 1616578104.4435
MEM 3415.359375 1616578104.5441
MEM 3415.359375 1616578104.6446
MEM 3415.359375 1616578104.7452
MEM 3415.359375 1616578104.8458
MEM 3415.359375 1616578104.9464
MEM 3415.359375 1616578105.0470
MEM 3415.359375 1616578105.1476
MEM 3415.359375 1616578105.2482
MEM 3415.359375 1616578105.3488
MEM 3415.359375 1616578105.4493
MEM 3415.359375 1616578105.5499
MEM 3415.359375 1616578105.6505
MEM 3415.359375 1616578105.7511
MEM 3415.359375 1616578105.8516
MEM 3415.359375 1616578105.9522
MEM 3415.359375 1616578106.0528
MEM 3415.359375 1616578106.1534
MEM 3415.359375 1616578106.2538
MEM 3415.359375 1616578106.3543
MEM 3415.359375 1616578106.4549
MEM 3415.359375 1616578106.5555
MEM 3415.359375 1616578106.6561
MEM 3415.359375 1616578106.7564
MEM 3415.359375 1616578106.8566
MEM 3415.359375 1616578106.9572
MEM 3415.359375 1616578107.0578
MEM 3415.359375 1616578107.1581
MEM 3415.359375 1616578107.2584
MEM 3415.359375 1616578107.3587
MEM 3415.359375 1616578107.4593
MEM 3415.359375 1616578107.5599
MEM 3415.359375 1616578107.6603
MEM 3415.359375 1616578107.7607
